Cafe Rap,"Galaxy Business Park, Sector 62, Noida",Fast Food,₹500,1 PM to 9 PM,-
Red Chilli,"H-Block Market, Near Shiv Mandir, Sector 12, Noida","North Indian, Chinese, Mughlai",₹200,9 AM to 10 PM,-
Chicken Choudhary,"Shop 1, R.S. Plaza, Rampur Jagir, Beta 1, Greater Noida, Noida","North Indian, Chinese",₹300,10 AM to 10 PM,-
Chaska 37,"6, Near Amarpaali Complex, Sector 45, Noida","North Indian, Chinese, Mughlai",₹300,11 AM to 10 PM,-
Eating Point,"D-24, Sector 20, Noida",North Indian,₹250,10 AM to 10 PM,-
Pasta 'n' Pizza,"107 & 109, Jaipuria Plaza, Sector 26, Noida",Fast Food,₹350,10 AM to 10 PM,-
Nayan Aggarwal Sweets,"City Mall, T Point, Near Labour Chowk, Sector 58, Noida","North Indian, Street Food",₹350,9 AM to 12 Midnight,-
Mayank Restaurant,"Main Dadri Road, Near Ganta Chowk, Surajpur, Greater Noida, Noida",North Indian,₹300,11 AM to 10 PM,-
Masters of Kitchen,"E-22, E Block Market, Sector 3, Noida","North Indian, South Indian, Chinese, Fast Food",₹750,11 AM to 10:30 PM,-
Artisan Meats,"E-61, Sector 40, Noida",Raw Meats,₹120,"1 PM to 3 PM, 5 PM to 11 PM",-
Republic of Chicken,"G-19, Tradex Tower 2, Alpha 1, Greater Noida, Noida","Raw Meats, Fast Food",₹250,10 AM to 11 PM,-
Rice Nation,"A-8, Knowledge Boulevard Building, Sector 62, Noida",North Indian,₹300,6 PM to 11 PM,-
Kanha Cake o' Pastry,"Shop 1, Jagat Farms, Gamma 1, Greater Noida, Noida","Desserts, Bakery",₹250,11 AM to 10 PM,-
Mukul Food Court,"Amritpuram Jagat Farm, Near Raja Dhaba, Greater Noida, Noida","North Indian, Chinese",₹200,10 AM to 11 PM,-
Icing on the Cake,"ATS One Hamlet, Flat 14121, Sector 104, Sector 110, Noida","Desserts, Bakery",₹300,11 AM to 10 PM,-
Shiparma Shri,"Behind Sub Mall, Shakumbhari Market, Sabji Mandi, Sector 27, Noida",North Indian,₹400,10 AM to 11 PM,-
Dining Delight,"KO-12A, Opposite Amity University Gate 2, Sector 127, Noida","North Indian, Chinese",₹200,11 AM to 8 PM,-
Odiya Bengali Foods,"Sector 27, Noida","Oriya, Bengali",₹250,10 AM to 11 PM,-
Kajal Fast Food,"Near DLF IT Park, Main Road, Sector 62, Noida",Chinese,₹700,10:30 AM to 11 AM,-
Dragon Chinese,"Opposite A-44, DLF Galaxy, Sector 62, Noida",Chinese,₹300,9 AM to 10 PM,-
The Bakery Mart,"Expressview Society, Sector 93, Noida",Desserts,₹250,11 AM to 11 PM,-
The Secret Cafe,"Shop 38, Godavari Complex, Sector 37, Noida",Cafe,₹100,11 AM to 11 PM,-
Chowdhary Food Corner,"Main Gejha Road, Bhangel, Near Sector 110, Sector 110, Noida","North Indian, Chinese",₹600,11 AM to 10 PM,-
Aggarwal Food Plaza,"G 118 A, Neelkanth Plaza, Near ICICI Bank, Alpha 1, Greater Noida, Noida",North Indian,₹200,"9 AM to 4 PM, 7 PM to 11 PM",-
TFS,"G-7, Harsha Mall, Alpha 1, Greater Noida, Noida","North Indian, Chinese",₹300,11 AM to 11 PM,-
Sarfira,"B Block Market, Sector 15, Noida",Fast Food,₹400,11 AM to 11 PM,-
Chatore's,"CP Market, Near Ansal Plaza, Greater Noida, Noida",North Indian,₹250,11 AM to 11 PM,-
Velvet Box,"Plot 223, Sector 53, Noida",Bakery,₹400,11 AM to 11 PM,-
Virendra Fast Food,"Number 3, Near Bus Stand, Knowledge Park 2 Road, Greater Noida, Noida",Street Food,₹350,9 PM to 5 AM,-
Breadman Cake Shop,"Shop 18, Sector 76, Near Sector 72, Noida",Bakery,₹100,11 AM to 11 PM,-
Harshita Rawat Restaurant,"C 38, Near Kali Badi Mandir, New Ashok Nagar, Near Sector 7, Noida","North Indian, Chinese",₹550,"12 Noon to 10 PM (Mon-Sat),Closed (Sun)",-
Shri Adarsh Kulfi,"Ground Floor, Near Escalators, Ansal Plaza, Greater Noida, Noida",Desserts,₹500,12 Noon to 10 PM,-
JC's The Foodies,"Shop C-346, Sector 122, Near Sector 65, Noida","Mughlai, North Indian",₹200,11 AM to 10 PM,-
Angel Pizza Bite,"6, Near Prateek Laurel, Mukhiyaji Market, Sector 73, Near Sector 72, Noida","Fast Food, Pizza",₹200,10:30 AM to 10:30 PM,-
Kitchen Express,"Sector 48, Noida",North Indian,₹100,10 AM to 11 PM,-
Kolkata Kathi Roll,"Main Market, Jagat Farm, Greater Noida, Noida",Street Food,₹300,10 AM to 10 PM,-
Shri Adarsh Kulfi,"Ground Floor, Sab Mall, Sector 27, Noida",Desserts,₹500,11 AM to 11 PM,-
Meilleur,"Plot 30/25, Knowledge Park III, Greater Noida, Noida","Bakery, Desserts",₹350,8 AM to 8 PM,-
Mealadda,"Jagat Farm, Near Oriental Bank of Commerce, Gamma 1, Greater Noida, Noida",North Indian,₹300,"11:30 AM to 3:30 PM, 6:30 PM to 11:30 PM",-
Food Point,"Near Metro Station, Savitri Market, Sector 18, Noida",Chinese,₹200,11 AM to 11 PM,-
Om Evergreen Sweets,"Ansal Golf Link-1, Sector Omega-1, Greater Noida, Noida","Street Food, South Indian",₹700,12 Noon to 11 PM,-
Passion For Taste,"Ground Floor, MSX Mall, Greater Noida, Noida",Fast Food,₹400,10:30 AM to 11:15 PM,-
Hurry Curry Express,"Shop 12-A, Convenio 121, Ajnara Homes, Sector 120, Near Sector 125, Sector 125, Noida","North Indian, Mughlai, Chinese",₹400,10 AM to 10 PM,-
Midnight Sandwich Corner,"C-30/6A, Near Swimming Pool, Sector 62, Noida",Fast Food,₹150,10 AM to 12 Midnight,-
Pearl's Kitchen,"Pradhan Market, Opposite Global Indian School, Sector 72, Noida","North Indian, Chinese","₹1,500",9 AM to 10 PM,-
Food Hut,"E 4/13, Sector 56, Noida",North Indian,₹300,8 AM to 4 AM,-
Swagath,"3rd Floor, DLF Mall Of India, Sector 18, Noida","North Indian, Chinese, South Indian, Seafood, Chettinad",₹100,10 AM to 11 PM,-
Bhaiya Ji Restaurant,"A 9, Lane 4, Main Market, Mamura, Noida Sector 66, Near, Sector 59, Noida","North Indian, Mughlai",₹600,10 AM to 10 PM,-
Mom's Tiffin,"D- 14, Sector 10, Noida",North Indian,₹500,10 PM to 1 AM,-
Haochi,"Shop 1 & 2, Lower Ground Floor, Hyde Park, Commercial Complex, Sector 78, Near Sector 110, Noida",Chinese,₹450,5 PM to 10 PM,-
The Golden Chef,"Sector 22, Noida","North Indian, Chinese",₹300,11 AM to 11 PM,-
Knight Kitchens,Sector 51 Noida,"Biryani, Fast Food, Chinese, North Indian",₹700,11 AM to 10 PM,-
Kake Da Dhaba,"1, Near VDS Market, Hoshiyarpur, Sector 51, Noida","Awadhi, North Indian",₹150,10 AM to 10 PM,-
Curryos,"B Block Market, Sector 62, Noida",Fast Food,₹200,11 AM to 11 PM,-
Momo King,"G 7, Krishna Apra Plaza, Sector 18, Noida",Chinese,₹600,11:30 AM to 12 Midnight,-
Just Ice,"3rd Floor, DLF Mall of India, Sector 18, Noida",Ice Cream,₹400,11 AM to 11 PM,-
Moti Mahal,"Shop 58 A, Amrapali Princely, Sector 76, Near Sector 72, Noida",North Indian,₹200,10 AM to 10 PM,-
Mehak Muradabadi Chicken & Biryani Corner,"Near Wave Silver Towers, Sector 18, Noida",Mughlai,₹300,11 AM to 11 PM,-
Desi Khan Paan,"Commercial Complex, Alpha 1, Greater Noida, Noida",North Indian,₹150,11:30 AM to 10:30 PM,-
Mint  Leaf,"Shop 2, Lane 3, K2 Complex, Chalera, Sector 44, Noida","North Indian, Mughlai, Chinese",₹500,10:30 AM to 10:30 PM,-
Aggarwal Sweets India,"Upper Ground 17, Singhal Tower, Near Sector 58, Noida","Desserts, Fast Food",₹500,"24 Hours (Mon-Sat), Sun Closed",-
Kavita's Restaurant,"Sethi Max Royal, Sector 76, Near, Sector 72, Noida","North Indian, Mughlai, Chinese",₹600,11 AM to 11 PM,-
Kavya Vyanjan,"Ravi Pradhan Market, Near Maharishi, Ashram, Sector 82, Opposite VDS Market, Sector 110, Noida",North Indian,₹600,11 AM to 10:30 PM,-
Aroma,"Shop 2, Paras Tierea, Sector 137, Near Sector 132, Noida",North Indian,₹650,11 AM to 10 PM,-
Dil se Desi,"Shop 15-B, Amrapali Princely Estate, Sector 76, Near Sector 72, Noida",North Indian,₹300,8 AM to 10 PM,-
Kitchen Special,"1st Floor, VDS Market, Sector 51, Noida",North Indian,₹600,10 AM to 10 PM,-
Chaudhary Dhaba,"Main Dadri Road, Surajpur, Greater Noida, Noida",North Indian,₹350,10 AM to 10 PM,-
Flavours,"RN 24, Near B Block Market, Sector 62, Noida","North Indian, South Indian, Chinese",₹600,11 AM to 11 PM,-
Royale Bakers,"Opposite Pathway School, Sector 104, Near Sector 110, Noida","Bakery, Fast Food, Desserts",₹150,11 AM to 11 PM,-
Midnight Food Delivery,"Behind Fortis Hospital, Sector 62, Noida","North Indian, Chinese",₹200,10 AM to 11 PM,-
Divya Bhojnalya,"Naya Bans, Sector 15, Noida",North Indian,₹500,11 AM to 11 PM,-
Big B Pastry Shop,"Facility Centre, NSEZ, Phase-II, Sector 110, Noida","Bakery, Fast Food",₹450,5 PM to 10:30 PM,-
Biryani @ Midnight,"Sector 31, Noida","North Indian, Biryani",₹250,11 AM to 9:30 PM,-
China Hut,"Shop 153, A Block, Near Tata Consultancy Services, Sector 63, Noida",Chinese,₹600,12 Noon to 10 PM,-
Orintel Food China,"Y Block Market, Sector 12, Noida",Chinese,₹250,11 AM to 11 PM,-
Lucknowi Chicken Darbar,"MS Complex 1, Opposite Manas Hospital, Sector 53, Noida",Lucknowi,₹400,10:30 AM to 6 PM,-
The Grand,"G-5, Tulip Mall, Sector 48, Noida",Raw Meats,₹150,12 Noon to 12 Midnight,-
Cafe Urban Street,"Amity Gate 2A, Sector 127, Noida","Cafe, Fast Food",₹500,8 AM to 10:30 PM,-
Baba Hotel,"Khera Village, Opposite Sector 62, Rajiv Vihar, Sector 58, Noida",North Indian,₹150,8:30 AM to 10:30 PM,-
Platters,"Shop 1, Tulip Mall, Near HDFC Bank, Sector 48, Noida","North Indian, Chinese, Continental",₹600,11 AM to 11 PM,-
Om Momos Point & Roll,"Corner Jagat Farm & Gamma 1, Greater Noida, Noida","Street Food, Fast Food, Chinese",₹450,9 AM to 10 PM,-
Pandey Ji,"Sector 18, Noida","Chinese, North Indian, South Indian, Street Food",₹250,6 PM to 11 PM,-
China Pot,"Near Gupta Chowk, Film City, Sector 16, Noida",Chinese,₹200,12 Noon to 10 PM,-
Sky Food,"B Block Market, Sector 1, Noida","Chinese, Fast Food","₹2,000",11 AM to 10 PM,-
Cafe Veggie Delight,"A 4-5, Logix Park, Sector 16, Noida",North Indian,₹350,11 AM to 11 PM,-
Airborne,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","North Indian, Chinese, Continental, Mughlai",₹600,11 AM to 11 PM,-
Chinese Fast Food Van,"Location Varies, Sector 125, Noida",Chinese,₹150,4 PM to 4 AM,-
Tadka And Grill,"Tulip Mall, Sector 48, Noida",North Indian,₹250,"8 AM to 8 PM (Tue-Sun), Mon Closed",-
Standard Sweets & Confectionery,"H-Block Market, Sector 10, Noida","Desserts, Fast Food",₹200,12 Noon to 11 PM,-
Food Hub,"C-31, Sector 12 Market, Near Red Light, Sector 12, Noida","North Indian, Chinese",₹300,10 AM to 10 PM,-
Shiv Chat Bhandar,"Opposite Gurbaksh Plaza, Jagat Farm, Amritapuram, Greater Noida, Noida",North Indian,₹500,12 Noon to 10:30 PM,-
Biddya Chinese Fast Food,"ATS Lotus Apartment, GB Nagar, Sector 110, Noida Sector 110","Chinese, Fast Food",₹200,11 AM to 9 PM,-
Naisha Biryani Central,"TOT Mall, C Block, Sector 62, Noida","Andhra, Biryani, Hyderabadi, Indian, North Indian",₹600,11 AM to 11 PM,-
Bread & Pasta,"Shop 15, Near HDFC Bank, Tulip Mall, Sector 48, Noida",Fast Food,₹400,"12 Noon to 3:30 PM, 7:30 PM to 11 PM",-
Maharaja Den Grill,"FNG Expressway, Sector 121, Near Sector 71, Noida","North Indian, Chinese",₹300,11 AM to 11 PM,-
Sips N Bites,"Brahmaputra Shopping Complex, Sector 29, Noida","Fast Food, Juices, Salad",₹150,11 AM to 11 PM,-
Serendipity Cafe,"Ground Floor, Ansal Plaza Mall, Knowledge Park I, Pari Chowk, Greater Noida, Greater Noida, Noida",Cafe,₹500,7:30 AM to 11 PM,-
Spicy Affair,"Plot 2, Sector 93-A, Near Sector 93, Sector 93, Noida",Street Food,₹400,12 Noon to 10:30 PM,-
Rocket Food,Delivery Only,North Indian,₹300,11 AM to 11 PM,-
Rohit Chinese Food Corner,"Near Spice Mall, Sector 25, Noida","Chinese, North Indian","₹2,200",11 AM to 11 PM,-
Cupcakes & More,"408, Mahagun Maestro, Block F-21-A, Sector 50, Noida","Desserts, Bakery",₹400,10 AM to 11 PM,-
The Butler & The Chef - Jaypee Greens,"Jaypee Greens, Surajpur Kasna Road, Greater Noida, Noida",Finger Food,₹250,8 AM to 10 PM,-
New Shahi Chinese,"C-25, Opposite Stellar IT Park, Sector 62, Noida",Chinese,"₹1,000",10 AM to 11 PM,-
Pick N Bite,"15, Elixir Business Park, Sector 127, Noida","Fast Food, North Indian, South Indian","₹1,000",11 AM to 10 PM,-
Upper Deck,"Plot 8, J S Plaza, Behind Ansal Plaza, Near Pari Chowk, Greater Noida, Noida",North Indian,₹350,8 AM to 11 PM,-
Call For Cuisine,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","North Indian, Chinese, Continental",₹500,11 AM to 11 PM,-
Robins Sweets & Restaurant,"C-136, Gautam Budh Nagar, Sector 10, Noida",North Indian,₹350,10 AM to 10 PM,-
Biryani,"Sector 41, Noida",Biryani,₹350,10 AM to 11 PM,-
Chinese Dragon House,"Opposite Jagran Public School, Sector 48, Noida",Chinese,₹800,8 AM to 11 PM,-
Sahin Restaurant and Chicken Corner,"Main Road, Near Choudhary Dhaba, Dadri, Greater Noida, Noida",North Indian,₹300,11 AM to 11 PM,-
Chajja...Raining Happiness,"Hajipur Community Centre, Sector 104, Near Sector 110, Noida","North Indian, Chinese",₹300,10 AM to 10 PM,-
Kwality Walls - Happiness Station,"Third Floor, Food Court, Sector 38, Noida",Ice Cream,₹300,11 AM to 10 PM,-
New Punjabi Tadka,"B38, Sector 116, Near Sector 50, Noida","North Indian, Chinese",₹400,10 AM to 11 PM,-
Cumin Foods,"A-30/A, Sector 51, Noida",North Indian,₹300,"10 AM to 3:30 PM, 5:30 PM to 11 PM",-
China Town,"J-3, Nagar Complex Bishanpura, Near Model Shop, Sector 58, Noida","Chinese, North Indian",₹400,11 AM to 11 PM,-
Yummy Delights,"Shop 10, JM Orchid, Sector 76, Near Sector 50, Sector 50, Noida","Bakery, Fast Food",₹250,10 AM to 10 PM,-
The Backyard Chef,"Shop 1, Sector 53, Noida","Arabian, North Indian",₹200,"11:30 AM to 3:30 PM, 6:30 PM to 11 PM",-
Cook Hu,"Shop 3, Opposite Samvedna Hospital, Sector 48, Noida",Mughlai,₹700,12 Noon to 10:30 PM,-
Kanhaiya Dhaba,"Opposite Sabzi Mandi, Sector 22, Noida",North Indian,₹150,11 AM to 11 PM,-
Zeliah,"Sco 53, Sector 16, Noida","Cafe, Italian",₹350,12 Noon to 9 PM,-
Food Hut,"Near Labour Chowk, Sector 58, Noida",North Indian,₹400,10 AM to 10 PM,-
Chinese Chilly Sizzler,"Near Golf Course Metro Station Gate 1, Sector 36, Near Sector 37, Sector 37, Noida",Chinese,₹500,11 AM to 10 PM,-
Book Food Kitchen,"Shop 4, Extoica Fresco, Sector 137, Sector 93, Noida","North Indian, Chinese",₹400,11 AM to 11 PM,-
Roof Top Fiesta - Hotel Golf View,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","North Indian, Chinese, Continental",₹450,1 PM to 10:30 PM,-
Affamato,"Shop 6, Sunshine Helios, Sector 78, Near, Sector 110, Noida","Italian, Pizza",₹600,10 AM to 10 PM,-
Hot Kitchen,"Part 1, AR Market, Beta 1,
R.S Plaza, Greater Noida, Noida",North Indian,₹300,11 AM to 10 PM,-
Punjabi Tadka,"223, Jagat Farm Market, Greater Noida, Noida","North Indian, Chinese",₹150,11 AM to 11 PM,-
Biryani Mahal Restaurant,"Shop 2, Main Market, Nayabans, Sector 15, Noida",Mughlai,₹400,8 AM to 10 PM,-
Krishna Sweets,"Naya Bans, Sector 15, Noida","Street Food, Desserts",₹300,11 AM to 11 PM,-
Afghan Biryani,"Opposite Yatharth Hospital, Gejha Road, Sector 110, Noida",Biryani,₹300,"12 Noon to 9:30 PM (Tue-Sun), Mon Closed",-
Star Anise,"Near Ansal Plaza Mall, Greater Noida, Noida",Chinese,₹350,8 AM to 10 PM,-
Paniel Restaurant,"Near JP Hospital, Nehru Market, Sector 128, Near Sector 125, Sector 125, Noida","South Indian, North Indian, Chinese",₹150,11 AM to 10 PM,-
New Chinese Food Corner,"Main Market, Jagat Farm, Greater Noida, Noida",Chinese,₹600,10 AM to 10 PM,-
Brown Town,"Amrapali Zodiac, Sector 119, Near Sector 72, Noida",Bakery,₹500,11 AM to 10 PM,-
Chatore Friends,"Near Indian Oil Petrol Pump, Sector 37 Crossing, Sector 44, Noida","North Indian, Chinese",₹700,"9 AM to 10 PM (Mon-Sat), Sun Closed",-
Sabari,"Princely Estate, Sector 76, Near Sector 72, Noida","North Indian, Chinese",₹400,12 Noon to 11 PM,-
La Cuisine,"Shop GR 02, A Square Market, Sector 72, Noida","North Indian, Mughlai, Chinese",₹450,10 AM to 9 PM,-
Purvanchal Restaurant,"7, Vidyaram Market, Jagat Farm, Greater Noida, Noida","North Indian, Chinese",₹350,10 AM to 10 PM,-
Paramount Retreat,"Paramount Golf Retreat, Site C, Near FNG Expressway, Opposite Sector Zeta, Greater Noida, Noida","North Indian, Chinese",₹200,4 PM to 4 AM,-
Friend's Food Plaza,"Shop 8, Swarnnagri Shopping Complex, Kamla Dwar, Gate 2, Greater Noida, Noida",Raw Meats,₹300,11 AM to 11 PM,-
Crazy Eating Point,"Naya Bans, Sector 15, Noida",North Indian,₹350,8 AM to 10 PM,-
SPL Food Plaza,"Shop 2, Chauhan Market, Sector 66, Near Sector 65, Noida","North Indian, Chinese",₹200,9 AM to 10:30 PM,-
New Family Restaurant,"Roshni Roll, Gali-1, Gamma-1, Jagat Farm, Greater Noida, Noida","Chinese, Fast Food",₹250,9:30 AM to 10:30 PM,-
Chef Himanshu's Kitchen,"B-149A, Sector 26, Noida",North Indian,₹250,10 AM to 10 PM,-
Ratna Restaurant,"Part 1, AR Market, Beta -1, Greater Noida, Noida","Chinese, South Indian",₹200,12 Noon to 11 PM,-
Choice Corner,"Shop 18, MSX Tower 1, Alpha 1, Commercial Belt, Greater Noida, Noida","Chinese, North Indian",₹500,12 Noon to 10 PM,-
Shree Ram Dhaba,"Main Dadri Road, Surajpur, Greater Noida, Noida",North Indian,₹250,11 AM to 11 PM,-
Caffé La Poya,"7, Ashirwad Complex, Sector 104, Near Sector 110, Noida",Fast Food,₹300,5:30 AM to 10:30 PM,-
Tandoori Paratha Point,"A 2/2, Ground Floor, Main Market, Sector 110, Noida",North Indian,₹300,11 AM to 11 PM,-
Zaika Fast Food,"Main Market, Jagat Farm, Greater Noida, Noida","Chinese, South Indian",₹500,10 AM to 10 PM,-
Yummy Chicken,"Sector 110, Noida",North Indian,₹200,11 AM to 6 PM,-
Chilli Sizwan,"Shop 14, Block L, Sector 11, Noida",Chinese,₹400,10:30 AM to 11 PM,-
Mahalaxmi Chinese Food,"MSX Tower, Alpha Commercial Belt 1, Greater Noida, Noida",Chinese,₹200,9 AM to 10 PM,-
The Live Buffet,"2nd Floor, A.K Plaza, Jagat Farm, Greater Noida, Noida",North Indian,₹350,"8 AM to 3 PM, 6 PM to 10 PM",-
Chocolate Fundoo,"Lower Ground Floor, Ansal Plaza Mall, Greater Noida, Noida",Ice Cream,₹300,7 AM to 10:30 PM,-
Mimigos Chinese Food,"Opposite Jagat Plaza, Jagat Farm, Greater Noida, Noida",Chinese,₹200,5 PM to 11 PM,-
Ghar Ka Swad,"Chauhan Market, Sector 53, Noida","North Indian, Fast Food, Chinese",₹550,10 AM to 10 PM,-
Sharmaji Fast Food & Chinese Restaurant,"Shop 16, VDS Market, Sector 110, Noida","Chinese, Fast Food",₹150,11 AM to 11 PM,-
Litti Store,"Jagat Farms, Greater Noida, Noida","Mughlai, North Indian, Bihari",₹200,12 Noon to 11 PM,-
Om Bikaner Sweets,"Ashirwad Complex, Sector 53, Noida",Mithai,₹100,11 AM to 10 PM,-
Chinese Food Corner,"Near DLF IT Park, Sector 62, Noida",Chinese,₹350,11 AM to 11 PM,-
Paresh Fast Food Centre,"Tradex Tower 1, Alpha 1, Commercial Belt, Greater Noida, Noida",Fast Food,₹300,11 AM to 11 PM,-
Fresh Food Kitchen,"Main Market, Jagat Farm, Greater Noida, Noida","Chinese, North Indian","₹1,000",11 AM to 10 PM,-
i2chef,"Plot 9, Bits Towers, Sector 125, Noida","North Indian, Fast Food",₹250,11 AM to 10 PM,-
Shahi Angeethi,"118-119, District Court Complex, Phase-II, Near Sector 83, Noida","North Indian, Chinese",₹100,9 AM to 10 PM,-
The Big Scoop,"B 103, Near B Block Park, Sector 31, Noida",Ice Cream,₹300,11 AM to 10 PM,-
Shiv Veg Biryani,"Main Dadri Road, Sector 44, Noida",Biryani,₹400,10 AM to 10:30 PM,-
New Punjabi Tadka,"B 38, Sector 72, Noida","North Indian, Chinese",₹300,11 AM to 11 PM,-
Tandur,"Jagat Farm, Opp. Punjab National Bank, Greater Noida, Noida","North Indian, Mughlai",₹500,9 AM to 10 PM,-
Simply Ghar Ka,"D-Block Market, Near Shon Furnitures, Sector 10, Noida",North Indian,₹300,11:30 AM to 9 PM,-
